Latitude,Longitude
-31.596211513999997,115.668625501
-31.59621365,115.668618978
-31.596215879,115.66861228299999
-31.596218174999997,115.668605523
-31.596220385000002,115.668598621
-31.59622257,115.66859165999999
-31.59622483,115.66858466800001
-31.596226975999997,115.668577578
-31.5962291,115.66857035199999
-31.596231286,115.66856310799999
-31.596233468999998,115.668555852
-31.596235507,115.66854844999999
-31.596237592,115.66854095599999
-31.596239652999994,115.668533397
-31.59624172,115.66852583499998
-31.596243732999998,115.668518246
-31.596245711999998,115.66851065699998
-31.596247775,115.66850311099998
-31.59624978,115.66849563
-31.596251744999996,115.668488214
-31.596253832999995,115.668480851
-31.596255933999995,115.668473567
-31.596257919,115.66846615699998
-31.596259912999997,115.66845878099998
-31.59626201,115.66845143699999
-31.596264080999998,115.66844399200001
-31.596266192999998,115.668436575
-31.596268185,115.66842921199998
-31.596270201999996,115.668421802
-31.596272326999998,115.66841427799999
-31.596274477999994,115.668406779
-31.596276592,115.66839926099999
-31.59627868,115.668391669
-31.596280720999996,115.668384063
-31.596282861,115.668376471
-31.596284927999996,115.668368901
-31.596286907999996,115.66836120399999
-31.596288813999998,115.668353433
-31.596290893,115.66834574100001
-31.596292968,115.66833796300001
-31.596294912999998,115.66833026500001
-31.596296822000003,115.66832234799999
-31.596298924,115.66831451099999
-31.59630096,115.66830669699999
-31.596303043,115.66829888699998
-31.596305116,115.668291067
-31.596307116000002,115.66828323299998
-31.596309108999996,115.66827543699998
-31.596311162,115.66826772399999
-31.596313075999998,115.66826014
-31.596314913999997,115.66825262999998
-31.596316910000002,115.66824523599999
-31.596318854,115.66823800299998
-31.596320689999995,115.668230743
-31.596322494,115.66822345399999
-31.596324350999996,115.66821617299999
-31.596326245999997,115.66820898499998
-31.596328054,115.66820184699999
-31.596329889999996,115.66819470999998
-31.596331651999996,115.668187522
-31.59633335,115.668180318
-31.596335169,115.668173149
-31.596336924,115.668165946
-31.596338636,115.668158671
-31.596340341,115.66815138199999
-31.596341958999997,115.66814409
-31.596343699,115.66813682
-31.596345473,115.668129541
-31.596347068,115.668122193
-31.596348679000002,115.66811483499998
-31.596350316000002,115.66810751099999
-31.596352038,115.66810009999999
-31.596353541000003,115.668092753
-31.596355045999996,115.66808555999998
-31.596356643,115.668078555
-31.596358144999996,115.66807158499998
-31.596359600999996,115.668064591
-31.59636108,115.66805763900001
-31.596362619999997,115.668050626
-31.596364095999995,115.668043444
-31.596365587999998,115.668036221
-31.59636711,115.66802888599999
-31.596368685,115.668021443
-31.59637021,115.668013928
-31.596371744,115.668006346
-31.596373354,115.667998781
-31.596375044,115.66799104
-31.596376642,115.667983278
-31.596378274,115.66797537599999
-31.59638001,115.66796736199998
-31.596381683999997,115.66795936400001
-31.596383329000002,115.66795120899998
-31.596385020999996,115.66794306099999
-31.596386808999995,115.667934918
-31.596388547,115.66792670999999
-31.596390245999995,115.66791853800001
-31.59639198,115.66791030099999
-31.59639372,115.66790210399999
-31.596395435,115.66789385999998
-31.596397138999997,115.66788561999999
-31.596398736,115.667877349
-31.596400374999998,115.66786911099999
-31.596402032999997,115.667860895
-31.596403649,115.667852721
-31.596405195999996,115.667844564
-31.596406761999997,115.667836414
-31.596408350999997,115.66782825399999
-31.596409938999997,115.667820069
-31.596411501999995,115.66781198399998
-31.596414794999998,115.667795619
-31.59641646,115.66778748099999
-31.596418102999994,115.667779266
-31.596419745999995,115.66777118499999
-31.596421417000002,115.66776328599998
-31.596423013999996,115.66775536600001
-31.596424577999997,115.66774759799999
-31.596426147000003,115.66773985899998
-31.596427764999998,115.667732271
-31.596429424,115.66772479999999
-31.596430799,115.667717416
-31.596432319999998,115.667710148
-31.596434025999997,115.667702826
-31.596435545999995,115.66769555699999
-31.596437101999996,115.66768815699999
-31.596438704,115.66768079100001
-31.596440469999997,115.667673348
-31.59644211,115.667665605
-31.596443798,115.667657927
-31.596445580999998,115.66765025199999
-31.596447224,115.667642645
-31.596448988,115.66763495199999
-31.596450692,115.667627122
-31.596452419,115.66761933599999
-31.596454233999996,115.66761155299999
-31.596455908999996,115.66760353800001
-31.596457639999997,115.667595377
-31.596459536999998,115.667587369
-31.596461269,115.667579228
-31.596463006999997,115.66757103699999
-31.596464769999997,115.667562894
-31.596466530999997,115.667554768
-31.596468274,115.667546566
-31.596469958999997,115.66753836199999
-31.596471707999996,115.667530276
-31.596473342,115.667522117
-31.596474972000003,115.66751405199999
-31.596476631999998,115.66750602399999
-31.596478281999996,115.66749793199999
-31.596479892,115.66748992299999
-31.596481451,115.667482073
-31.596483006,115.66747425899999
-31.596484605,115.66746653699998
-31.59648613,115.667458844
-31.596487733999997,115.66745116199998
-31.596489356,115.66744340599999
-31.596490972,115.667435614
-31.596492632999997,115.66742770899998
-31.596494283999995,115.667419995
-31.596495920999995,115.667412257
-31.596497554,115.667404553
-31.596499212999998,115.66739680399999
-31.596500908999996,115.66738903399998
-31.596502661,115.667381204
-31.596504454999998,115.66737328900001
-31.596506167,115.667365322
-31.596507901,115.66735730999999
-31.596509724,115.667349283
-31.596511535,115.667341193
-31.596513352999995,115.66733312
-31.596515208999996,115.66732505799999
-31.596517023,115.66731697899999
-31.596518727999996,115.667308897
-31.596520541,115.66730080299999
-31.596522324,115.667292699
-31.596524155,115.66728460799999
-31.596525999,115.667276503
-31.596527851999998,115.667268417
-31.596529717,115.66726035999999
-31.596531531999997,115.66725219
-31.596533424,115.66724405499998
-31.596535275999997,115.667235942
-31.596537057,115.667227839
-31.596538750999997,115.66721975699998
-31.596540475999998,115.667211565
-31.596542201,115.667203417
-31.59654386,115.66719523299999
-31.596545448,115.66718703199999
-31.596547074,115.66717880399999
-31.596548651,115.66717050199999
-31.596550252999997,115.66716222299999
-31.596551855999998,115.667153971
-31.596553388999997,115.66714568499998
-31.596554976999997,115.66713735299999
-31.596556573,115.66712902699999
-31.596558257999998,115.667120746
-31.596559824,115.66711243299999
-31.596561487,115.667104153
-31.596563227999997,115.66709585599999
-31.596564917,115.667087567
-31.596566572,115.667079253
-31.596568308999995,115.667070883
-31.596570083999996,115.667062539
-31.596571823999998,115.66705423599998
-31.596573492,115.66704586600001
-31.596575279,115.66703756199999
-31.596577156,115.66702918299998
-31.59657892,115.667020872
-31.596580705999997,115.66701252
-31.596582504,115.667004167
-31.596584256,115.66699585599999
-31.596585962,115.666987542
-31.596587688,115.666979223
-31.596589418,115.66697090299999
-31.596591094999997,115.666962548
-31.596592816,115.66695416199998
-31.59659453,115.666945819
-31.596596202999997,115.66693744999999
-31.596597956,115.666929116
-31.596599663999996,115.66692075099999
-31.596601335000003,115.66691244
-31.596603055,115.666904123
-31.596604745999997,115.66689583499999
-31.596606380999997,115.66688748499999
-31.596608116000002,115.666879129
-31.596609869999998,115.66687080899999
-31.596611536999998,115.66686247999999
-31.596613186,115.666854047
-31.596614913999996,115.666845725
-31.596616651999998,115.66683735599999
-31.596618356,115.666828994
-31.596620107999996,115.666820692
-31.596621816000003,115.666812392
-31.596623512999997,115.66680400899999
-31.596625191,115.66679568499998
-31.596626854,115.666787276
-31.596628618999997,115.666778951
-31.596630322000003,115.666770564
-31.596631949,115.66676213599999
-31.596633713,115.666753929
-31.596635401999997,115.66674551099999
-31.596637019,115.66673716199999
-31.596638825999996,115.66672880399999
-31.596640799,115.666720421
-31.596642614999997,115.66671213800001
-31.596644519999998,115.66670385799999
-31.596646316,115.666695509
-31.596648019999996,115.666687016
-31.596650012999998,115.666678742
-31.596651969999996,115.666670621
-31.596653693,115.66666215499998
-31.596655676999998,115.66665384699999
-31.596657595999996,115.66664561099998
-31.59665958,115.666637352
-31.596660435,115.66662988599998
-31.596661363,115.666622194
-31.596662549999998,115.66661438199999
-31.596663854,115.66660660899998
-31.596665295999998,115.666598738
-31.596666817,115.66659080799998
-31.596668436,115.66658275399999
-31.596669945999995,115.666574871
-31.596671693999998,115.66656683800001
-31.596673479,115.666558917
-31.596675341,115.66655110299999
-31.596677227999997,115.66654345799999
-31.596679113999997,115.66653601600001
-31.59668101,115.66652858499998
-31.596682975999997,115.666521222
-31.596684970999995,115.66651386199999
-31.596686997000003,115.66650658599998
-31.596689041,115.66649970399999
-31.596691106999998,115.666492925
-31.596693191,115.666486329
-31.596695224999998,115.66647993699998
-31.596697299,115.66647400899998
-31.59669938,115.66646848299999
-31.596701620999998,115.66646295
-31.596703794999996,115.66645734000001
-31.596708807999995,115.66645186199999
-31.596711986,115.666445004
-31.59671745,115.666435542
-31.596719422000003,115.66642982999998
-31.596721387,115.66642408599998
-31.596723423,115.666418353
-31.596725516000003,115.666412677
-31.596727448,115.66640686400001
-31.596729213999996,115.66640100599999
-31.596731144999996,115.66639513800001
-31.596733381999996,115.66638946099998
-31.596735711999997,115.66638372999999
-31.596737962,115.666377771
-31.596740261999997,115.66637170799999
-31.596742837,115.666365703
-31.596745724999998,115.66635970899999
-31.596748682999998,115.666353721
-31.596751707,115.66634757899999
-31.596754649999998,115.66634122699999
-31.596757708,115.66633485399998
-31.596760849,115.666328399
-31.596763823,115.666321781
-31.596766511,115.666314875
-31.596769036999998,115.66630778
-31.596771668,115.66630082799999
-31.596774399999997,115.66629382999999
-31.596776887999997,115.666286923
-31.596779006,115.666280246
-31.596780852,115.666273641
-31.596782743,115.66626722899998
-31.59678466,115.66626094200001
-31.596786313999996,115.66625462
-31.596787623,115.666248041
-31.596789027999996,115.66624170499999
-31.596790586999997,115.66623541199998
-31.596791961,115.666229046
-31.596793124999998,115.666222522
-31.596793986,115.66621582
-31.59679471,115.66620895999999
-31.596795364,115.666202003
-31.596795929000002,115.666194895
-31.596796370999996,115.666187654
-31.596796493,115.666180396
-31.596796361,115.66617306199998
-31.596795976999996,115.66616583699998
-31.596795413,115.666158588
-31.596794633,115.666151313
-31.596793812999998,115.66614413699999
-31.596792857999997,115.666136927
-31.596791725,115.66612980699999
-31.596790368,115.666122749
-31.596788868,115.666115768
-31.596787183999997,115.66610874599999
-31.596785568999998,115.66610176199998
-31.596783989999995,115.66609478599999
-31.596782357999995,115.66608774000001
-31.596780562,115.66608064100001
-31.596778866,115.66607336099999
-31.596777423,115.66606603499999
-31.596775945999998,115.666058667
-31.596774376999996,115.666051317
-31.596773077999995,115.66604405199999
-31.596772044999998,115.666036514
-31.596771033999996,115.666028888
-31.596770167,115.666021323
-31.596769423999998,115.66601370599999
-31.596768985,115.66600603900001
-31.596768661,115.665998316
-31.596768491000002,115.66599058299998
-31.596768363,115.66598281600001
-31.596768429,115.66597515199999
-31.596768682999997,115.665967573
-31.596769049,115.665960341
-31.596769392,115.665953296
-31.596769752999997,115.66594631199999
-31.596770225999997,115.665939346
-31.596770626999998,115.665932541
-31.596771205,115.665925921
-31.596771723,115.66591948399999
-31.596772238999996,115.66591300399999
-31.596772764999997,115.665906569
-31.596773307,115.665900193
-31.596773706,115.66589375299999
-31.596774244,115.66588734999999
-31.596774741,115.66588078499998
-31.596775222,115.6658741
-31.596775673,115.665867316
-31.596776118999998,115.665860326
-31.596776529,115.665853345
-31.596776964999997,115.665846392
-31.596777331,115.665839418
-31.596777756999998,115.665832471
-31.596778070999996,115.665825521
-31.596778412,115.66581856099998
-31.596778745999995,115.665811617
-31.596779086999998,115.66580466500001
-31.5967794,115.66579771800001
-31.596779758999997,115.66579063499998
-31.596780097,115.665783545
-31.596780442,115.66577643699998
-31.596780798,115.665769263
-31.596781170999996,115.665761999
-31.596781537,115.66575475999998
-31.596781886,115.665747403
-31.596782250999997,115.66573989
-31.59678257,115.66573239899999
-31.596782979,115.66572484000001
-31.596783412999997,115.66571717999999
-31.596783854,115.66570945499998
-31.596784285000002,115.665701602
-31.596784725,115.66569370899998
-31.596785161,115.665685743
-31.596785592,115.66567770699999
-31.596786035,115.665669715
-31.596786487,115.66566159899999
-31.596786888999997,115.665653443
-31.596787308999996,115.665645243
-31.596787723000002,115.66563702399999
-31.596788105999998,115.66562878900001
-31.596788533999995,115.665620418
-31.596788907999997,115.66561212999999
-31.596789327999996,115.66560383699998
-31.596789782,115.66559550999999
-31.596790279,115.66558717999999
-31.596790702999996,115.665578852
-31.596791076999995,115.665570571
-31.596791595999996,115.665562353
-31.596792161,115.66555408800001
-31.596792538999996,115.665545769
-31.596792966000002,115.66553753199999
-31.596793307999995,115.66552918800001
-31.596793735000002,115.66552089999999
-31.596794077,115.66551254699999
-31.596794461,115.66550422099999
-31.596794695999996,115.66549585199999
-31.596794988,115.665487494
-31.596795225999998,115.66547913199999
-31.596795487999998,115.66547080499998
-31.596795651999997,115.665462538
-31.596795819999997,115.66545427899999
-31.596795941,115.66544600099999
-31.596796061,115.66543773199999
-31.596796066,115.665429451
-31.59679611,115.665421163
-31.596796126999998,115.665412871
-31.596796067,115.665404575
-31.596796026999996,115.66539621700001
-31.596795944999997,115.665387889
-31.596795760000003,115.665379591
-31.596795657999998,115.66537129000001
-31.596795498,115.66536295799999
-31.596795351999997,115.665354643
-31.596795233999995,115.66534632899999
-31.596795119999996,115.665337992
-31.596794950999996,115.665329595
-31.596794856,115.665321244
-31.596794805,115.665312938
-31.596794674999998,115.66530471199998
-31.596794567,115.665296521
-31.596794567,115.665288357
-31.596794491,115.665280277
-31.596794417999998,115.665272121
-31.596794356,115.66526395199999
-31.596794269999997,115.66525566300001
-31.596794249,115.665247329
-31.596794400999997,115.665239047
-31.596794469,115.66523077599999
-31.596794432,115.665222371
-31.596794450999997,115.66521399999999
-31.596794568,115.66520570899999
-31.596794693,115.66519736800001
-31.596794798999998,115.66518903900001
-31.596794861,115.66518082699999
-31.596794979000002,115.665172564
-31.596795081,115.66516437599999
-31.596795145999998,115.66515620599999
-31.596795233999995,115.665147998
-31.596795333999996,115.665139668
-31.596795332,115.665131448
-31.596795374,115.66512328699999
-31.596795377999996,115.66511512599999
-31.596795355999998,115.665107066
-31.596795287,115.66509901099998
-31.596795229,115.66509099000001
-31.596795186999998,115.66508297499999
-31.596795075,115.66507493199998
-31.596794956999997,115.665067049
-31.596794932999998,115.66505917999999
-31.596794806,115.66505130799999
-31.596794738999996,115.66504351199998
-31.596794592000002,115.665035824
-31.5967944,115.665028051
-31.596794286999998,115.665020322
-31.596794168,115.66501250299999
-31.596794100999997,115.66500465799999
-31.596794057999997,115.66499665699999
-31.596794025999998,115.664988616
-31.596793994,115.66498057599999
-31.596793992,115.664972468
-31.596793983999994,115.66496425999999
-31.596794024999998,115.664956005
-31.596794088,115.664947668
-31.596794126,115.664939316
-31.596794119,115.664931042
-31.596794225,115.664922739
-31.596794339999995,115.66491442799999
-31.59679443,115.664906089
-31.596794513,115.66489766400001
-31.596794716,115.664889345
-31.596794705999997,115.66488103499998
-31.596794774,115.66487271700001
-31.596794818,115.664864491
-31.596794787999997,115.664856164
-31.596794787999997,115.664847838
-31.596794931999998,115.66483961099999
-31.596794729,115.664831092
-31.59679458,115.664822774
-31.596794606999996,115.664814521
-31.596794498999998,115.66480616700001
-31.596794374999998,115.664797816
-31.596794243999998,115.66478949100001
-31.596794004,115.664780978
-31.596793881999997,115.66477270399999
-31.596793717,115.66476444999999
-31.596793488999996,115.664756116
-31.596792668,115.664749017
-31.596791844,115.664741815
-31.596791105999998,115.66473449
-31.596790423999998,115.66472712
-31.596789726999997,115.664719646
-31.596789101999995,115.66471213399998
-31.596788529,115.664704526
-31.596788024,115.66469678699998
-31.596787575999997,115.664689
-31.596787205,115.66468114899999
-31.59678695,115.664673297
-31.596786651999995,115.664665375
-31.596786342,115.66465738199999
-31.596786162999997,115.66464934300001
-31.596786112,115.664641242
-31.596786057,115.664633123
-31.596785985,115.664625039
-31.596785941,115.66461693599999
-31.596785913999998,115.66460887999999
-31.596785913999998,115.664600895
-31.596785900999997,115.66459293299998
-31.596785870999998,115.664584955
-31.596785806999996,115.664577001
-31.596785785,115.664569017
-31.596785757999996,115.664560963
-31.596785675,115.66455292399999
-31.596785625,115.664544876
-31.596785505,115.664536819
-31.596785316000002,115.66452881199999
-31.596785118,115.664520744
-31.596784931,115.664512644
-31.59678465,115.66450455899998
-31.596784354,115.664496449
-31.596784054,115.66448822899999
-31.596783732999995,115.664479974
-31.596783413999997,115.664471741
-31.596783176999995,115.66446342999998
-31.596782916000002,115.664455119
-31.596782670999996,115.664446851
-31.596782494999996,115.664438592
-31.596782402999995,115.66443029899999
-31.596782407999996,115.664422002
-31.596782447000002,115.664413745
-31.596782488,115.66440549000001
-31.596782532,115.664397248
-31.59678261,115.664389041
-31.596782730999998,115.66438079000001
-31.596782905,115.664372571
-31.596782992999998,115.66436440599999
-31.596783063999997,115.664356216
-31.596783211,115.66434800599998
-31.596783405,115.664339845
-31.596783566000003,115.66433170299999
-31.596783662,115.664323574
-31.59678375,115.66431553299999
-31.596783818,115.66430745599999
-31.596783791,115.664299391
-31.596783724999998,115.664291401
-31.596783643,115.664283426
-31.596783514999995,115.664275428
-31.596783345999995,115.664267444
-31.596783143,115.66425945799999
-31.596782912,115.664251441
-31.596782666000003,115.66424338499999
-31.596782418999997,115.664235298
-31.596782204,115.66422711099999
-31.596781976999996,115.664218857
-31.596781737,115.664210567
-31.596781508999996,115.664202199
-31.596781308999997,115.66419385799999
-31.596781063999998,115.664185522
-31.596780837,115.66417715999998
-31.596780713999998,115.664168779
-31.596780542,115.66416038199999
-31.596780387,115.66415194300001
-31.596780307999996,115.664143522
-31.596780260000003,115.664135169
-31.596780237999997,115.66412677699999
-31.596780275999997,115.664118316
-31.596780375999998,115.66410985299999
-31.596780494999997,115.66410140599999
-31.596780663999997,115.664092994
-31.596780842999998,115.66408456099998
-31.596781,115.66407613199999
-31.5967812,115.66406782499999
-31.596781482999997,115.664059508
-31.596781679,115.66405121400001
-31.596781855,115.664042923
-31.596782019,115.66403453199999
-31.596782133999994,115.66402612799999
-31.596782282,115.66401783399999
-31.596782489,115.66400955699999
-31.596782616000002,115.664001421
-31.596782600999997,115.66399328099999
-31.596782592,115.663985101
-31.596782561,115.66397707
-31.596782526999995,115.663969014
-31.596782473,115.663960975
-31.596782324,115.66395292799999
-31.596782130999998,115.663944844
-31.596781931,115.66393675699999
-31.596781769999996,115.663928666
-31.596781644,115.663920547
-31.596781433999997,115.66391245499999
-31.596781137,115.663904354
-31.596780950999996,115.663896192
-31.596780887999998,115.66388800699998
-31.596780818,115.663879748
-31.596780816000003,115.663871465
-31.596780889999994,115.663863096
-31.5967809,115.663854725
-31.596780995999996,115.66384637
-31.596781176999997,115.66383800399998
-31.596781372000002,115.66382966199998
-31.596781568,115.66382123099999
-31.596781755,115.66381285099999
-31.596781995999997,115.663804516
-31.596782241,115.66379620599999
-31.596782568,115.66378793299998
-31.596782995999998,115.663779668
-31.596783349,115.663771393
-31.596783587999997,115.66376315299999
-31.596783851999998,115.66375498099998
-31.596784070999995,115.663746847
-31.596786543,115.66374081099998
-31.596788173,115.66373283599998
-31.596789998000002,115.66372517699999
-31.59679621,115.663705791
-31.596796682999997,115.663697893
-31.596796877999996,115.66368996300001
-31.596797124,115.663682106
-31.596797423,115.66367425999998
-31.596797817,115.66366648099999
-31.596798248,115.663658595
-31.596798625999998,115.66365067899999
-31.596799111,115.66364283499999
-31.596799470999997,115.66363496700001
-31.596799931,115.66362706199999
-31.596800313,115.66361918399998
-31.596800857999998,115.66361134899999
-31.596801395999996,115.66360346199998
-31.596801895,115.663595588
-31.596802470999997,115.66358787499999
-31.596803188999996,115.663580095
-31.596803941,115.663572273
-31.596804624999997,115.66356458199999
-31.596805411,115.663556844
-31.596806581,115.663549814
-31.596807516000002,115.663542623
-31.596808506,115.66353558099999
-31.596809643999997,115.66352860399999
-31.59681056,115.66352166199998
-31.596811668,115.663514766
-31.596812777999997,115.66350810899999
-31.596813907999998,115.663501466
-31.596815183999997,115.66349490399999
-31.596816526999998,115.66348838599998
-31.596817695,115.66348175399999
-31.59681895,115.66347518499998
-31.596820325,115.663468728
-31.596821618,115.66346218599999
-31.596823200999996,115.663455624
-31.596824651,115.66344919000001
-31.596826069,115.663442726
-31.596827452999996,115.663436296
-31.596828923,115.66342983099999
-31.596830267,115.663423396
-31.596831680999998,115.66341692
-31.596832986,115.663410497
-31.596834358999995,115.66340406199998
-31.596835645,115.663397672
-31.59683693,115.663391268
-31.596838170999998,115.663384821
-31.596839333999995,115.663378396
-31.596840435,115.663371879
-31.596841558999994,115.66336535899998
-31.596842624,115.66335871199999
-31.596843602999996,115.663352029
-31.596844506999997,115.66334528499999
-31.596845279,115.6633385
-31.596845979,115.663331742
-31.596846652999997,115.663324992
-31.596847197000002,115.663318225
-31.596847563999997,115.663311467
-31.596847933999996,115.663304649
-31.596848243,115.66329785599999
-31.596848445999996,115.66329103199999
-31.596848498,115.66328415799998
-31.596848522000002,115.66327732799999
-31.596848498,115.66327050999999
-31.596848348,115.66326375
-31.596848145999996,115.66325690699999
-31.5968479,115.663250154
-31.596847744999998,115.66324343599999
-31.596847637,115.66323661199998
-31.596847601999997,115.663229831
-31.596847620999995,115.663223003
-31.596847643,115.663216151
-31.596847681,115.66320920999999
-31.596847737999997,115.663202345
-31.596847806,115.663195296
-31.596847933999996,115.66318823199998
-31.596848074999997,115.663181193
-31.596848345999998,115.663174023
-31.596848738,115.663166854
-31.596849289999994,115.66315973299999
-31.596849969999997,115.663152541
-31.596850799,115.663145319
-31.596851714999996,115.66313809
-31.596852811,115.66313098699999
-31.596854083999997,115.66312423699998
-31.596855455,115.66311753
-31.59685647,115.663111196
-31.596857855,115.66310492999999
-31.596859483999996,115.66309876099999
-31.596861298,115.66309277
-31.596863050999996,115.663086994
-31.596864723,115.66308148099999
-31.596866427999995,115.66307633
-31.596868007999998,115.66307144999999
-31.596869592,115.663066698
-31.596871323000002,115.66306216400001
-31.596873223,115.66305773499998
-31.596875117,115.66305352399999
-31.596876937999998,115.663049205
-31.596878757,115.663044919
-31.596880635,115.663040719
-31.596882694999998,115.66303662
-31.596884831999997,115.66303255599999
-31.596886963,115.66302858299998
-31.596889158999996,115.66302470799998
-31.596891301999996,115.663020688
-31.596893452999996,115.663016742
-31.596895666,115.66301275899998
-31.596897825,115.66300873699998
-31.59690006,115.66300476500001
-31.596902288999996,115.66300079999999
-31.596904506999998,115.66299692199999
-31.596906788,115.66299305799998
-31.596909108999995,115.662989244
-31.596911468,115.662985441
-31.596913841000003,115.662981496
-31.596916294999996,115.662977521
-31.596918812,115.66297337399999
-31.596921494,115.662969221
-31.596924335,115.66296505199999
-31.596927358,115.66296088299998
-31.596930413,115.66295660399999
-31.59693355,115.662952241
-31.596936733999996,115.66294778199999
-31.596940038999996,115.66294323399998
-31.596943417,115.66293863599998
-31.596946968,115.662934038
-31.596950600999996,115.662929344
-31.596954164999996,115.66292444
-31.596957788999998,115.662919491
-31.596961354,115.66291438699999
-31.596965038999997,115.66290922399999
-31.59696868,115.66290380499998
-31.596972255,115.662898145
-31.596975891,115.662892453
-31.596979675999997,115.66288661199998
-31.596983306,115.662880574
-31.596986739,115.66287433
-31.596990057,115.66286783299999
-31.596993226999995,115.662861292
-31.59699618,115.66285450999999
-31.596998922,115.66284766099999
-31.597001420999998,115.662840651
-31.597003586,115.66283345599999
-31.597005525,115.662826269
-31.597007443,115.662819101
-31.597009150999998,115.66281185199999
-31.597010439999995,115.66280455899998
-31.597011425999998,115.662797138
-31.597012311,115.66278968499998
-31.597012876999997,115.66278226300001
-31.597013351999998,115.662774841
-31.597013675,115.66276748099999
-31.597013747000002,115.66276009799999
-31.597013577999995,115.66275278699999
-31.5970132,115.662745523
-31.597012688,115.66273826700001
-31.597012166000003,115.66273093299999
-31.597011473000002,115.662723541
-31.597010717,115.66271617
-31.597009956999997,115.66270870999999
-31.597009112,115.66270118199999
-31.597008335,115.66269355499999
-31.59700765,115.66268597199999
-31.597007041,115.662678324
-31.597006507999996,115.662670749
-31.597006005,115.662663168
-31.597005437999997,115.662655598
-31.597005214999996,115.66264788699998
-31.597005454,115.66264013699998
-31.597005742,115.66263252
-31.597006147000002,115.66262488
-31.597006687,115.662617249
-31.597007266000002,115.66260958
-31.597007817,115.662601805
-31.597008606,115.662594014
-31.597009392,115.66258620599999
-31.597010129,115.66257832699999
-31.597010861999998,115.662570339
-31.597011658999996,115.66256232799999
-31.597012548000002,115.66255441300001
-31.597013399999998,115.66254638499998
-31.597014254,115.66253824100001
-31.597015095999996,115.66253022
-31.597015863999996,115.662522142
-31.597016932,115.66251421099999
-31.597018058999996,115.662506298
-31.597019070999995,115.66249833299999
-31.597020093999998,115.66249038499998
-31.597021261,115.662482645
-31.597022441,115.662475202
-31.597023804,115.66246775399999
-31.597025202999994,115.662460615
-31.597026672000002,115.662453405
-31.597028331999997,115.66244621199998
-31.597030047,115.662439221
-31.597031851999997,115.662432115
-31.597033857999996,115.66242505299999
-31.597035886,115.662418127
-31.597037968,115.662411242
-31.597040117,115.662404316
-31.597042404,115.66239748499999
-31.597044748000002,115.662390492
-31.597047135,115.662383472
-31.597049713999997,115.66237640599999
-31.597052519,115.66236930499998
-31.597055336,115.662362145
-31.597058204,115.66235480799999
-31.597061093,115.66234749899999
-31.597064052999997,115.66234010299999
-31.597067004,115.66233265599999
-31.597069882999996,115.662325125
-31.597072787,115.66231758299999
-31.597075735,115.66231000899998
-31.597078747,115.66230245
-31.597081597000003,115.66229478199999
-31.597084362,115.66228720299999
-31.597087268,115.662279668
-31.597090351,115.66227220799999
-31.597093331,115.662264829
-31.597096276,115.662257298
-31.597099202999996,115.66224984
-31.597102235,115.662242418
-31.597105337,115.662235189
-31.597108314999996,115.66222783900001
-31.597111345,115.66222051400001
-31.597114452999996,115.66221315699998
-31.597117725999997,115.662205865
-31.597121107,115.662198607
-31.597124418,115.66219133099999
-31.597127727999997,115.662184024
-31.597131132999998,115.662176814
-31.597134723,115.662169651
-31.597138164999997,115.662162528
-31.597141612999998,115.66215515699999
-31.597145126999997,115.66214805199999
-31.597148751,115.662140918
-31.597152311,115.662133693
-31.597155843,115.662126499
-31.597159317,115.662119265
-31.597162868999998,115.662112088
-31.597166499,115.66210489000001
-31.597170117999998,115.66209772799999
-31.597173769999998,115.66209055399999
-31.597177444999996,115.66208343099999
-31.597181251999995,115.66207633399999
-31.597185076999995,115.662069241
-31.597188892000002,115.662062147
-31.597192785,115.662055143
-31.597196570999998,115.66204802499999
-31.597200275,115.662040968
-31.597204049,115.66203390599999
-31.597207855,115.662026917
-31.597211531,115.66201985299999
-31.597215362999997,115.66201283199999
-31.597219225999996,115.66200570899998
-31.597223016,115.661998597
-31.597226852999995,115.661991492
-31.597230726999996,115.661984449
-31.597234538,115.66197733099999
-31.597238538999996,115.661970399
-31.597242582999996,115.661963473
-31.597246564999995,115.661956543
-31.597250499,115.661949606
-31.597254463,115.661942696
-31.597258413,115.66193579200001
-31.597262366000002,115.66192903499999
-31.597266176999998,115.66192236500001
-31.597269883999996,115.66191573599998
-31.597273511999997,115.661909192
-31.597277149,115.661902998
-31.597280901999998,115.66189718800001
-31.597284569999996,115.66189141400001
-31.597288006,115.661885568
-31.597291294999998,115.66187980199999
-31.597294608999995,115.66187415999998
-31.597297875,115.661868616
-31.59730122,115.66186320499999
-31.597304551999997,115.66185793599999
-31.597307902999997,115.66185278199998
-31.597311293999997,115.66184762
-31.597314712,115.661842599
-31.597318249999997,115.66183763599999
-31.597321708999996,115.66183285
-31.59732522,115.661828117
-31.597328724,115.66182348699998
-31.597332297,115.66181873399998
-31.597335899,115.66181409000001
-31.597339543999997,115.66180942999999
-31.59734311,115.66180482499999
-31.597346625,115.66180037599999
-31.597350205,115.66179583699999
-31.597353799999997,115.66179137
-31.597357514,115.661787171
-31.597361238999998,115.66178300399999
-31.597365105999998,115.66177897899999
-31.597369022000002,115.66177505099999
-31.597372836999998,115.661771191
-31.597376791000002,115.661767379
-31.597380714999996,115.66176351099999
-31.597384483999996,115.66175963900001
-31.597388263999996,115.66175565599998
